sid,cid,sidsrcname,sidextid,subssynonym,sidmdate,depdate,depcatg,annotation,smiles
363903932,7236,Chemical Carcinogenesis Research Information System (CCRIS),95-46-5,o-Bromotoluene,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=CC=C1Br
363903933,7805,Chemical Carcinogenesis Research Information System (CCRIS),106-38-7,p-Bromotoluene,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=C(C=C1)Br
363903934,8064,Chemical Carcinogenesis Research Information System (CCRIS),110-63-4,"1,4-BUTANEDIOL",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CCO)CO
363903935,8133,Chemical Carcinogenesis Research Information System (CCRIS),111-76-2,2-Butoxyethanol,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCOCCO
363903936,8196,Chemical Carcinogenesis Research Information System (CCRIS),112-56-1,2-(2-Butoxyethoxy)ethyl thiocyanate,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCOCCOCCSC#N
363903937,34683,Chemical Carcinogenesis Research Information System (CCRIS),29743-15-5,4-Butyloxybenzal-4'-ethylaniline,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCOC1=CC=C(C=C1)C=NC2=CC=C(C=C2)CC
363903938,10657539,Chemical Carcinogenesis Research Information System (CCRIS),142404-69-1,142404-69-1,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=NC(=C1)C(C2=CC=C(C=C2)Cl)Cl
363903939,8855,Chemical Carcinogenesis Research Information System (CCRIS),141-75-3,Butyryl chloride,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCC(=O)Cl
363903940,8124,Chemical Carcinogenesis Research Information System (CCRIS),111-64-8,111-64-8,20190211,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCC(=O)Cl
363903941,6996,Chemical Carcinogenesis Research Information System (CCRIS),89-98-5,2-Chlorobenzaldehyde,20190211,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)C=O)Cl
363903942,447,Chemical Carcinogenesis Research Information System (CCRIS),535-80-8,m-chlorobenzoic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC(=C1)Cl)C(=O)O
363903943,8374,Chemical Carcinogenesis Research Information System (CCRIS),118-91-2,O-CHLOROBENZOIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)C(=O)O)Cl
363903944,6318,Chemical Carcinogenesis Research Information System (CCRIS),74-11-3,P-CHLOROBENZOIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C(=O)O)Cl
363903945,7056,Chemical Carcinogenesis Research Information System (CCRIS),91-58-7,2-CHLORONAPHTHALENE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C=C(C=CC2=C1)Cl
363903946,17581,Chemical Carcinogenesis Research Information System (CCRIS),2675-77-6,CHLORONEB,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC1=CC(=C(C=C1Cl)OC)Cl
363903947,11750,Chemical Carcinogenesis Research Information System (CCRIS),600-25-9,1-CHLORO-1-NITROPROPANE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCC([N+](=O)[O-])Cl
363903948,11673,Chemical Carcinogenesis Research Information System (CCRIS),594-71-8,2-CHLORO-2-NITROPROPANE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)([N+](=O)[O-])Cl
363903949,2720,Chemical Carcinogenesis Research Information System (CCRIS),58-94-6,chlorothiazide,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
363903950,7810,Chemical Carcinogenesis Research Information System (CCRIS),106-43-4,P-CHLOROTOLUENE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=C(C=C1)Cl
363903951,92884,Chemical Carcinogenesis Research Information System (CCRIS),1277-43-6,Cobaltocene,20210804,20180514,Governmental Organizations|Legacy Depositors,,[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Co+2]
363903952,76960584,Chemical Carcinogenesis Research Information System (CCRIS),10026-24-1,COBALT SULFATE HEPTAHYDRATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Co+2]
363903953,5359227,Chemical Carcinogenesis Research Information System (CCRIS),52-28-8,CODEINE PHOSPHATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.OP(=O)(O)O
363903954,460,Chemical Carcinogenesis Research Information System (CCRIS),8021-39-4,Wood creosote,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC1=CC=CC=C1O
363903955,,Chemical Carcinogenesis Research Information System (CCRIS),8001-58-9,COAL TAR CREOSOTE,20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363903956,,Chemical Carcinogenesis Research Information System (CCRIS),1319-77-3,cresol,20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363903957,24510,Chemical Carcinogenesis Research Information System (CCRIS),7779-16-0,CYCLOHEXYL ANTHRANILATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1CCC(CC1)OC(=O)C2=CC=CC=C2N
363903958,6633,Chemical Carcinogenesis Research Information System (CCRIS),80-30-8,N-CYCLOHEXYL-4-METHYLBENZENESULFONAMIDE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=C(C=C1)S(=O)(=O)NC2CCCCC2
363903959,3016,Chemical Carcinogenesis Research Information System (CCRIS),439-14-5,diazepam,20210804,20180514,Governmental Organizations|Legacy Depositors,,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
363903960,8909,Chemical Carcinogenesis Research Information System (CCRIS),142-96-1,DIBUTYL ETHER,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCOCCCC
363903961,6593,Chemical Carcinogenesis Research Information System (CCRIS),79-36-7,DICHLOROACETYL CHLORIDE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(C(=O)Cl)(Cl)Cl
363903962,11123,Chemical Carcinogenesis Research Information System (CCRIS),554-00-7,"2,4-DICHLOROANILINE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C=C1Cl)Cl)N
363903963,13404,Chemical Carcinogenesis Research Information System (CCRIS),874-42-0,"2,4-DICHLOROBENZALDEHYDE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C=C1Cl)Cl)C=O
363903964,6737,Chemical Carcinogenesis Research Information System (CCRIS),83-38-5,"2,6-DICHLOROBENZALDEHYDE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C(=C1)Cl)C=O)Cl
363903965,22710,Chemical Carcinogenesis Research Information System (CCRIS),6287-38-3,"3,4-DICHLOROBENZALDEHYDE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C=C1C=O)Cl)Cl
363903966,11674,Chemical Carcinogenesis Research Information System (CCRIS),594-72-9,"1,1-DICHLORO-1-NITROETHANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC([N+](=O)[O-])(Cl)Cl
363903967,20513,Chemical Carcinogenesis Research Information System (CCRIS),4444-68-2,DIETHYLBUTYLAMINE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCN(CC)CC
363903968,4284,Chemical Carcinogenesis Research Information System (CCRIS),134-62-3,"N,N-Diethyl-m-toluamide",20190211,20180514,Governmental Organizations|Legacy Depositors,,CCN(CC)C(=O)C1=CC=CC(=C1)C
363903969,6403,Chemical Carcinogenesis Research Information System (CCRIS),75-83-2,"2,2-DIMETHYLBUTANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CCC(C)(C)C
363903970,6589,Chemical Carcinogenesis Research Information System (CCRIS),79-29-8,"2,3-DIMETHYLBUTANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)C(C)C
363903971,,Chemical Carcinogenesis Research Information System (CCRIS),68783-78-8,DIMETHYL DITALLOW AMMONIUM CHLORIDE,20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363903972,31204,Chemical Carcinogenesis Research Information System (CCRIS),122-19-0,122-19-0,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-]
363903973,25006,Chemical Carcinogenesis Research Information System (CCRIS),10143-23-4,"2,3-DIMETHYL-1-PENTANOL",20210804,20180514,Governmental Organizations|Legacy Depositors,,CCC(C)C(C)CO
363903974,7472,Chemical Carcinogenesis Research Information System (CCRIS),99-98-9,"N,N-Dimethyl-p-phenylenediamine",20210804,20180514,Governmental Organizations|Legacy Depositors,,CN(C)C1=CC=C(C=C1)N
363903975,16401639,Chemical Carcinogenesis Research Information System (CCRIS),41093-60-1,Steviolbioside,20210804,20180514,Governmental Organizations|Legacy Depositors,,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)(C)C(=O)O
363903976,7142,Chemical Carcinogenesis Research Information System (CCRIS),93-46-9,"N,N'-Di-2-naphthyl-p-phenylenediamine",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)NC4=CC5=CC=CC=C5C=C4
363903977,11818,Chemical Carcinogenesis Research Information System (CCRIS),606-37-1,"1,3-DINITRONAPHTHALENE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-]
363903978,11803,Chemical Carcinogenesis Research Information System (CCRIS),605-71-0,"1,5-DINITRONAPHTHALENE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-]
363903979,7569,Chemical Carcinogenesis Research Information System (CCRIS),101-67-7,"4,4'-DIOCTYLDIPHENYLAMINE",20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCC1=CC=C(C=C1)NC2=CC=C(C=C2)CCCCCCCC
363903980,32793,Chemical Carcinogenesis Research Information System (CCRIS),25103-58-6,tert-Dodecylmercaptan,20210804,20180514,Governmental Organizations|Legacy Depositors,,Nan
363903981,68589,Chemical Carcinogenesis Research Information System (CCRIS),24169-02-6,Econazole nitrate,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-]
363903982,11048,Chemical Carcinogenesis Research Information System (CCRIS),17372-87-1,Eosin,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C(=C3OC4=C(C(=C(C=C24)Br)[O-])Br)Br)Br)C(=O)[O-].[Na+].[Na+]
363903983,18632,Chemical Carcinogenesis Research Information System (CCRIS),3266-23-7,"2,3-Epoxybutane",20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1C(O1)C
363903984,10418,Chemical Carcinogenesis Research Information System (CCRIS),503-09-3,"1,2-EPOXY-3-FLUOROPROPANE",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1C(O1)CF
363903985,12968,Chemical Carcinogenesis Research Information System (CCRIS),759-94-4,EPTAM,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCN(CCC)C(=O)SCC
363903986,8857,Chemical Carcinogenesis Research Information System (CCRIS),141-78-6,ETHYL ACETATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCOC(=O)C
363903987,6637,Chemical Carcinogenesis Research Information System (CCRIS),80-39-7,N-Ethyl-4-methylbenzenesulfonamide,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCNS(=O)(=O)C1=CC=C(C=C1)C
363903988,6997,Chemical Carcinogenesis Research Information System (CCRIS),90-00-6,2-ETHYLPHENOL,20190211,20180514,Governmental Organizations|Legacy Depositors,,CCC1=CC=CC=C1O
363903989,284,Chemical Carcinogenesis Research Information System (CCRIS),64-18-6,formic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(=O)O
363903990,,Chemical Carcinogenesis Research Information System (CCRIS),12002-43-6,GILSONITE,20180514,20180514,Governmental Organizations|Legacy Depositors,,Nan
363903991,8130,Chemical Carcinogenesis Research Information System (CCRIS),111-71-7,N-HEPTANAL,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCC=O
363903992,8094,Chemical Carcinogenesis Research Information System (CCRIS),111-14-8,n-Heptanoic acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCC(=O)O
363903993,13529,Chemical Carcinogenesis Research Information System (CCRIS),920-66-1,"1,1,1,3,3,3-Hexafluoro-2-propanol",20210804,20180514,Governmental Organizations|Legacy Depositors,,C(C(F)(F)F)(C(F)(F)F)O
363903994,38764,Chemical Carcinogenesis Research Information System (CCRIS),41122-70-7,4-Hexyl-4'-cyanobiphenyl,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)C#N
363903995,5147,Chemical Carcinogenesis Research Information System (CCRIS),65-45-2,2-Hydroxybenzamide,20190211,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)C(=O)N)O
363903996,10313,Chemical Carcinogenesis Research Information System (CCRIS),495-18-1,N-Hydroxybenzamide,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C=C1)C(=O)NO
363903997,22463,Chemical Carcinogenesis Research Information System (CCRIS),6088-51-3,6-Hydroxy-2-naphthyl disulfide,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O
363903998,6572,Chemical Carcinogenesis Research Information System (CCRIS),78-97-7,2-HYDROXYPROPANENITRILE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C#N)O
363903999,8011,Chemical Carcinogenesis Research Information System (CCRIS),109-78-4,3-Hydroxypropanenitrile,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CO)C#N
363904000,2788,Chemical Carcinogenesis Research Information System (CCRIS),130-26-7,130-26-7,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1
363904001,31276,Chemical Carcinogenesis Research Information System (CCRIS),123-92-2,ISOAMYL ACETATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)CCOC(=O)C
363904002,7574,Chemical Carcinogenesis Research Information System (CCRIS),101-73-5,p-Isopropoxydiphenylamine,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)OC1=CC=C(C=C1)NC2=CC=CC=C2
363904003,7915,Chemical Carcinogenesis Research Information System (CCRIS),108-21-4,ISOPROPYL ACETATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)OC(=O)C
363904004,2117,Chemical Carcinogenesis Research Information System (CCRIS),52225-20-4,DL-alpha-Tocopherol acetate,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C
363904005,29935,Chemical Carcinogenesis Research Information System (CCRIS),4403-61-6,2-METHYL-2-BUTENENITRILE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC=C(C)C#N
363904006,27909,Chemical Carcinogenesis Research Information System (CCRIS),16529-56-9,2-METHYL-3-BUTENENITRILE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C=C)C#N
363904007,5379338,Chemical Carcinogenesis Research Information System (CCRIS),24140-30-5,(+)-2-METHYLBUTYL-4-METHOXYBENZYLIDINE-4'-AMINOCINNAMATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC[C@H](C)COC(=O)/C=C/C1=CC=C(C=C1)N=CC2=CC=C(C=C2)OC
363904008,7296,Chemical Carcinogenesis Research Information System (CCRIS),96-37-7,METHYLCYCLOPENTANE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1CCCC1
363904009,25711,Chemical Carcinogenesis Research Information System (CCRIS),13114-72-2,13114-72-2,20210804,20180514,Governmental Organizations|Legacy Depositors,,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2
363904010,3037,Chemical Carcinogenesis Research Information System (CCRIS),97-23-4,"2,2'-Methylenebis(4-chlorophenol)",20190211,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
363904011,12512,Chemical Carcinogenesis Research Information System (CCRIS),637-92-3,2-Methyl-2-ethoxypropane,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCOC(C)(C)C
363904012,7865,Chemical Carcinogenesis Research Information System (CCRIS),107-31-3,METHYL FORMATE,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC=O
363904013,15294,Chemical Carcinogenesis Research Information System (CCRIS),1571-08-0,1571-08-0,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC(=O)C1=CC=C(C=C1)C=O
363904014,14451,Chemical Carcinogenesis Research Information System (CCRIS),1184-57-2,METHYLMERCURY HYDROXIDE,20210804,20180514,Governmental Organizations|Legacy Depositors,,C[Hg+].[OH-]
363904015,117322,Chemical Carcinogenesis Research Information System (CCRIS),26638-28-8,Methyl pentachlorostearate,20210804,20180514,Governmental Organizations|Legacy Depositors,,COC(=O)C(CCC(CCCCCC(CCC(CCCCCl)Cl)Cl)Cl)Cl
363904016,16932,Chemical Carcinogenesis Research Information System (CCRIS),2381-21-7,1-METHYLPYRENE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C2C=CC3=CC=CC4=C3C2=C(C=C1)C=C4
363904017,7407,Chemical Carcinogenesis Research Information System (CCRIS),98-83-9,alpha-Methylstyrene,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(=C)C1=CC=CC=C1
363904018,10349,Chemical Carcinogenesis Research Information System (CCRIS),498-21-5,METHYLSUCCINIC ACID,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(CC(=O)O)C(=O)O
363904019,720471,Chemical Carcinogenesis Research Information System (CCRIS),636-26-0,5-METHYL-2-THIOURACIL,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CNC(=S)NC1=O
363904020,22833337,Chemical Carcinogenesis Research Information System (CCRIS),54849-38-6,Methyltin tris(isooctyl mercaptoacetate),20210804,20180514,Governmental Organizations|Legacy Depositors,,CC(C)CCCCCOC(=O)CS[Sn](C)(SCC(=O)OCCCCCC(C)C)SCC(=O)OCCCCCC(C)C
363904021,7455,Chemical Carcinogenesis Research Information System (CCRIS),99-75-2,Methyl p-toluate,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=CC=C(C=C1)C(=O)OC
363904022,16719,Chemical Carcinogenesis Research Information System (CCRIS),2243-61-0,"1,4-Naphthalenediamine",20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C(=C1)C(=CC=C2N)N
363904023,7141,Chemical Carcinogenesis Research Information System (CCRIS),93-45-8,4-(2-NAPHTHYLAMINO)PHENOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O
363904024,4485,Chemical Carcinogenesis Research Information System (CCRIS),21829-25-4,nifedipine,20210804,20180514,Governmental Organizations|Legacy Depositors,,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
363904025,8407,Chemical Carcinogenesis Research Information System (CCRIS),119-75-5,2-Nitrodiphenylamine,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C=C1)NC2=CC=CC=C2[N+](=O)[O-]
363904026,12252,Chemical Carcinogenesis Research Information System (CCRIS),625-48-9,2-NITROETHANOL,20210804,20180514,Governmental Organizations|Legacy Depositors,,C(CO)[N+](=O)[O-]
363904027,17549,Chemical Carcinogenesis Research Information System (CCRIS),2645-07-0,4-Nitrohippuric acid,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1C(=O)NCC(=O)O)[N+](=O)[O-]
363904028,27054,Chemical Carcinogenesis Research Information System (CCRIS),15121-84-3,2-Nitrobenzeneethanol,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C(C(=C1)CCO)[N+](=O)[O-]
363904029,7494,Chemical Carcinogenesis Research Information System (CCRIS),100-27-6,4-Nitrobenzeneethanol,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC(=CC=C1CCO)[N+](=O)[O-]
363904030,575508,Chemical Carcinogenesis Research Information System (CCRIS),3025-77-2,C.I. SOLVENT RED 5,20210804,20180514,Governmental Organizations|Legacy Depositors,,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)[N+](=O)[O-])N
363904031,8141,Chemical Carcinogenesis Research Information System (CCRIS),111-84-2,NONANE,20210804,20180514,Governmental Organizations|Legacy Depositors,,CCCCCCCCC
